stn;time;" Globalstrahlung (W/m); Tagesmittel";Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Maximaltemperatur (¡C);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Niederschlag (mm);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Relative Luftfeuchtigkeit (%)
ANT;20131228;29;849.4;0;3.9;72;88;4.9;1.9;-1;67.2
ANT;20131229;46;856.1;12;-0.3;75;88;0.1;-1.9;-3.5;90.1
ANT;20131230;56;861.5;236;-4.3;71;0;0;-11.5;-17.3;70.9
ANT;20131231;54;856.4;238;2.7;68;33;0;-5.7;-16.8;53.5
ANT;20140101;56;853.3;229;2.7;65;29;0;-3.9;-13.9;46.3
ANT;20140102;38;850.7;58;1.7;63;67;0;-0.6;-8.5;61.8
ANT;20140103;56;854.7;50;4.1;61;38;0;1.6;-7.3;59.9
ANT;20140104;30;848.7;0;4.2;59;100;1.2;2.6;-0.3;68.2
ANT;20140105;44;848.5;0;5;57;88;0.7;-1.6;-7.8;83.2
ANT;20140106;55;855.9;246;6.2;56;42;0;-0.2;-10.6;46.6
ANT;20140107;63;859.1;246;7.8;56;13;0;3;-5.1;51.6
ANT;20140108;60;861.7;152;6.4;55;58;0;-0.3;-6.3;73.6
ANT;20140109;61;856.9;248;9.3;53;46;2.5;4.3;-0.3;56.8
ANT;20140110;51;856.2;0;4.3;52;92;0.9;0.9;-1;87.8
ANT;20140111;69;858.1;268;6.9;51;79;0;1.7;-1.8;74.7
ANT;20140112;72;860.2;296;2.1;51;13;0;-4.4;-11;67
ANT;20140113;52;853.5;50;5.3;51;67;3.9;-1.1;-9.2;64.1
ANT;20140114;22;845.4;0;-0.6;57;100;7;-1.8;-3.4;92.2
ANT;20140115;65;849.8;218;1.4;75;75;0;-4.5;-11.4;74.5
ANT;20140116;48;848.7;0;1.7;70;83;0;0.5;-0.8;55.2
ANT;20140117;37;845.1;0;3;70;58;0;1.3;-0.6;67.4
ANT;20140118;44;844.2;0;3.8;66;67;0;2.6;0.7;61.4
ANT;20140119;52;840.1;0;4.3;60;92;0;3.5;2.3;66.6
ANT;20140120;51;841.6;0;3.8;57;96;1.1;0.6;-1.4;86.8
ANT;20140121;54;848.1;0;-0.6;60;96;0.2;-2.3;-8.5;90.9
ANT;20140122;89;849.1;348;2.9;60;4;0;-5.5;-14;72.4
ANT;20140123;84;852;212;-0.3;60;83;2.5;-4.8;-10.5;76.4
ANT;20140124;67;850;6;-2.2;68;79;0.3;-5.8;-16.2;82.1
ANT;20140125;93;852.1;310;0.3;71;4;2.1;-11.4;-22.5;65.3
ANT;20140126;68;847.4;17;1.5;73;92;0.2;-2.2;-5.6;65.6
ANT;20140127;76;839.5;125;-0.5;78;67;1.6;-4.1;-7.7;78.2
ANT;20140128;102;838.6;360;-6.7;84;0;0;-11.8;-18.9;59.4
ANT;20140129;66;839.4;34;-2.1;77;67;0;-5.7;-19.4;48
ANT;20140130;55;843.2;0;0.4;72;75;3.6;-1.4;-3.5;70.2
ANT;20140131;53;846.8;16;2.5;79;75;2.2;-0.1;-3.2;74.5
ANT;20140201;62;846;0;5;79;92;25;1.4;-2.7;74.2
ANT;20140202;60;849.3;0;-1.5;135;100;1.7;-3.4;-9.5;90.1
ANT;20140203;53;848.4;0;3.9;135;88;2.7;0.7;-8.3;77.7
ANT;20140204;55;849;24;2;105;92;0.5;0.6;-2.2;75.8
ANT;20140205;50;845.4;0;1.3;102;100;0;-0.7;-4.5;78.9
ANT;20140206;107;849.6;308;2.2;102;33;0;-3.4;-13.8;64
ANT;20140207;47;847.6;0;1.7;98;100;1.3;-0.7;-5.7;78.9
ANT;20140208;69;843.3;0;1.7;95;67;0;-2.2;-10.6;67.2
ANT;20140209;103;841.8;175;0;96;67;0;-3.6;-10.2;71
ANT;20140210;55;839.4;0;1;96;100;0.7;-0.8;-3.6;65.3
ANT;20140211;134;845;378;0.7;101;33;0;-4.6;-13.1;74.4
ANT;20140212;122;848.5;308;1.6;98;42;0.3;-4.1;-13.6;64.8
ANT;20140213;50;845.3;0;2.2;98;75;3.1;-1;-3.3;71.4
ANT;20140214;98;849.1;52;1.9;102;67;0;-1.6;-8.8;63.3
ANT;20140215;128;850.2;182;3.3;101;75;0;1;-0.8;58.4
ANT;20140216;67;851.9;0;0.2;101;100;13.5;-1.4;-2.7;92.4
ANT;20140217;128;852.7;362;0.9;128;38;0.1;-2.8;-8;78.5
ANT;20140218;116;855.1;265;4.9;115;54;0;2.2;-2.4;54.8
ANT;20140219;63;853.1;0;4.1;110;100;4.9;0.3;-1.4;87
ANT;20140220;149;852.8;409;4.3;119;8;0;-3;-14.1;61.8
ANT;20140221;96;850.1;35;2.3;113;75;0.6;-1.1;-4.2;77.9
ANT;20140222;123;853.9;222;0.2;113;88;2.6;-2.9;-5;79.5
ANT;20140223;158;858.5;420;1.3;112;0;0;-6.5;-16.2;66.8
ANT;20140224;160;856.8;424;3.1;108;4;0;-0.1;-2.8;46.6
ANT;20140225;152;854.6;360;1.8;106;58;0;-1.1;-7.8;47.8
ANT;20140226;109;854.1;30;3.1;105;96;2.1;0.1;-2.6;70.4
ANT;20140227;142;854.4;155;1.8;105;92;0.1;-0.9;-3.7;77.1
ANT;20140228;125;844.7;45;0.9;101;96;7.8;-1.4;-3.8;75.6
ANT;20140301;89;839.8;0;-2.1;114;100;8.3;-3.3;-4.3;88.9
ANT;20140302;168;840.9;280;1.6;129;50;0;-2.5;-10.3;78
ANT;20140303;108;835.7;22;2.8;120;100;1.6;-0.7;-4.3;78.1
ANT;20140304;116;840.5;0;-1.3;121;100;0.9;-2.6;-4.6;88
ANT;20140305;117;852.8;1;-0.3;126;100;0;-1.7;-3.6;91.2
ANT;20140306;194;860.5;455;3;122;38;0;-2.8;-12.3;73.3
ANT;20140307;193;862.1;458;5.5;117;0;0;-5.9;-14.6;73
ANT;20140308;196;866;461;7.7;114;0;0;-3.4;-13.1;65.7
ANT;20140309;197;865.6;464;7.3;110;0;0;-3.7;-13.4;66
ANT;20140310;198;860.3;473;7.5;109;29;0;-3;-13.4;68.4
ANT;20140311;184;861.1;286;8.1;100;58;0;-2.1;-11.8;66.6
ANT;20140312;208;865.8;482;10;99;0;0;0.7;-9.4;55.2
ANT;20140313;208;865.3;487;8.4;96;0;0;-2.1;-8.7;68.4
ANT;20140314;212;863.7;494;9.9;93;0;0;-1.9;-10.6;73.1
ANT;20140315;154;860.3;130;8.1;93;100;1.6;0.6;-7.4;75.7
ANT;20140316;200;861.3;366;7.6;90;58;0;2.9;-1.6;82.8
ANT;20140317;223;861.4;508;8.1;87;13;0;2.1;-4.7;69.4
ANT;20140318;208;858.5;512;9.5;83;71;0;1.2;-7.8;67.9
ANT;20140319;196;862.9;325;6.7;78;63;0;2.5;-0.8;76.2
ANT;20140320;215;862.2;523;9.3;76;29;0;5.8;-2.5;51.1
ANT;20140321;211;857.2;442;8.4;70;54;0;5.8;2.8;55.1
ANT;20140322;84;848.6;0;6.1;66;100;20.4;3.1;-1.5;77.7
ANT;20140323;107;844.4;0;-1.3;97;100;3;-2.9;-3.9;85.6
ANT;20140324;228;848.1;121;-1.8;108;100;0.1;-3.8;-9.6;80.8
ANT;20140325;214;845.8;223;-0.9;99;75;0;-7.2;-17.9;67
ANT;20140326;220;846.5;161;2.4;95;83;0;-0.6;-7.2;62
ANT;20140327;201;848.3;215;4.5;86;71;0;-0.1;-6.4;64.1
ANT;20140328;258;854.1;578;7;84;8;0;0.1;-11.1;60.1
ANT;20140329;248;859.5;523;8.1;76;50;0;4.5;0.2;49.8
ANT;20140330;249;857.5;573;10.7;71;42;0;4.4;-3.3;45.3
ANT;20140331;247;855.3;584;11.1;65;33;0;1.4;-6.8;62.7
ANT;20140401;238;853.7;513;10.9;62;54;0;3.2;-5.6;63.5
ANT;20140402;235;852.2;484;8.8;55;58;0;4.6;-3.8;62.7
ANT;20140403;100;850;0;7.7;53;96;0;6.6;5.5;60
ANT;20140404;224;848.4;345;10.4;52;58;0;5.9;1.3;64.3
ANT;20140405;104;854.3;2;7.3;45;100;0.6;4.6;2.2;89.6
ANT;20140406;226;859;325;10.7;41;71;0;5.4;0.9;83.3
ANT;20140407;238;859.4;395;14.4;33;46;0;7.5;-1;62.3
ANT;20140408;114;858.9;3;8.8;25;79;3.4;5.3;1.7;83.2
ANT;20140409;279;861.4;510;7.4;16;46;0;2.8;-0.3;70.1
ANT;20140410;274;859.5;552;11.6;14;42;0;4.2;-2.5;64.3
ANT;20140411;279;856.4;575;14.6;8;38;0;6;-2.2;64.4
ANT;20140412;134;856.3;106;10.3;0;71;3.2;5.3;-0.3;77.7
ANT;20140413;210;857.8;263;9.8;0;63;0;5.6;0.2;80.9
ANT;20140414;274;856.5;532;12.3;0;33;0.1;4.6;-1.9;66.8
ANT;20140415;304;857.3;540;4.3;0;42;0;1.1;-1.5;57.2
ANT;20140416;304;859.8;614;6.7;0;29;0;0.9;-5.1;56.1
ANT;20140417;305;857.3;621;9.1;0;29;0;1.8;-6.8;52.9
ANT;20140418;132;850.3;47;6.9;0;92;2.6;0.3;-3.9;77.1
ANT;20140419;179;846.5;48;7.4;7;92;2.4;1.4;-3.7;73.3
ANT;20140420;214;845.8;304;10.9;0;88;0.2;6.5;1.4;57.7
ANT;20140421;229;845.7;153;9.1;0;92;0;6.1;4.2;67.4
ANT;20140422;247;852.8;329;12.2;0;50;0;6.5;0;67
ANT;20140423;284;857.7;550;15.1;0;46;0;6.8;-2.7;66.2
ANT;20140424;314;856.5;586;14.9;0;54;1.2;8.7;1.5;69.4
ANT;20140425;215;852.7;172;14.7;0;83;0;9.4;3.9;66.3
ANT;20140426;283;851.3;463;15;0;71;34.3;8.8;4.3;81.7
ANT;20140427;147;848.8;0;4;15;100;16.2;1.5;-0.2;91.9
ANT;20140428;120;849.3;0;1.7;3;100;8.3;0.9;-0.3;90.6
ANT;20140429;284;851.9;335;6.8;4;88;17.6;2.6;-0.8;84.6
ANT;20140430;129;850.7;0;4.4;0;96;0.6;2.5;-0.1;92.9
ANT;20140501;262;851.8;340;12.9;0;67;20;6;1.9;79.1
ANT;20140502;104;851.2;0;4.9;4;100;15;2.6;-0.2;92.9
ANT;20140503;124;854.3;0;3.6;0;100;2.3;2.1;-0.4;95.2
ANT;20140504;349;856.4;496;6.3;0;75;0;2;-1.4;77.6
ANT;20140505;333;856.4;659;15.2;0;17;0;5.8;-4.4;51.1
ANT;20140506;239;857.4;197;13.3;0;96;0.4;8.8;0.8;62.2
ANT;20140507;170;856.3;112;10.9;0;100;3.8;7.2;2.6;81.3
ANT;20140508;315;858.1;620;14.6;0;58;0;8.2;-0.6;60.8
ANT;20140509;247;858.5;321;14.6;0;88;0;9.9;6.2;74.8
ANT;20140510;243;856.6;275;17.7;0;58;0;11.2;6.2;63.8
ANT;20140511;192;851.9;157;9;0;79;3.8;5;0.5;83.8
ANT;20140512;275;853.6;346;7.3;0;46;2.3;2.5;-1.6;81.1
ANT;20140513;217;855.2;174;4.8;2;100;3;1.4;-0.2;86.5
ANT;20140514;132;862.2;3;2.7;0;96;5.9;0.9;-0.1;88.5
ANT;20140515;249;863.6;112;3.8;13;79;0.1;1;-1;88.2
ANT;20140516;225;860.9;216;7.1;0;67;0;3.6;-1;67.7
ANT;20140517;208;857.4;179;8.4;0;71;0;4.8;0.2;64.7
ANT;20140518;325;854.7;473;14.6;0;38;0;8;-3;61.2
ANT;20140519;147;855.1;95;11.3;0;63;0;9;7.6;55.8
ANT;20140520;294;858.1;304;13.8;0;83;0;10.3;7.5;61.6
ANT;20140521;132;858.8;192;13.6;0;58;1.3;11.6;7.9;59.4
ANT;20140522;158;855.8;137;15.3;0;92;67.8;10.6;7.4;74.7
ANT;20140523;226;853.3;215;14.7;0;88;12.5;8.6;2.2;68.2
ANT;20140524;305;856.4;431;14.7;0;58;1;8.9;5.3;71.2
ANT;20140525;231;858.3;314;15;0;75;0;9.9;0.4;61.1
ANT;20140526;112;855.3;2;11.4;0;83;1.1;8.8;4.7;74.9
ANT;20140527;116;853.7;0;7.7;0;96;0.2;5.9;2.2;89.9
ANT;20140528;270;853.3;201;10.2;0;83;0;7.4;4.7;81.4
ANT;20140529;214;854.9;167;11.9;0;92;0.7;8;6.1;77.8
ANT;20140530;159;857.3;40;9.9;0;92;0.1;6.9;5.8;86.7
ANT;20140531;364;857.9;677;10.2;0;33;0;6.8;0.9;80.4
ANT;20140601;354;858.6;687;13;0;58;0;7.1;-0.9;67.3
ANT;20140602;203;857.7;168;12.2;0;75;0.1;7.6;1.3;75.9
ANT;20140603;297;855.9;332;12.9;0;88;0.2;8.6;4.8;77.2
ANT;20140604;148;852.7;9;12.6;0;96;8.4;9;5;77.3
ANT;20140605;310;856;523;13.9;0;75;0;9;4.8;76.7
ANT;20140606;313;860.4;546;17.4;0;46;0;11.4;3.3;64.2
ANT;20140607;342;861.8;658;22.7;0;54;0;13.7;2;61.5
ANT;20140608;348;864.2;735;25.1;0;0;0;15.6;3.2;59.5
ANT;20140609;335;864.2;641;25.7;0;33;1.2;16.4;4.9;61
ANT;20140610;356;863.6;731;24.7;0;21;0;16.3;6.1;60.7
ANT;20140611;370;865.4;736;21.2;0;42;0;15.8;6.2;68.2
ANT;20140612;333;865;647;21.7;0;33;0;15.1;5.9;68.9
ANT;20140613;299;860.9;529;19.5;0;71;0.3;13.4;4.6;72.7
ANT;20140614;224;856.9;198;14.8;0;96;0.6;11.1;7.3;82.6
ANT;20140615;169;856.6;47;13.4;0;88;0;9.9;7.1;82.9
ANT;20140616;370;856.8;650;15.7;0;58;0;10.4;3.9;73.1
ANT;20140617;303;856.7;468;14.8;0;88;1.6;9.3;2.8;77.7
ANT;20140618;191;858.1;278;14.3;0;63;2.2;9.3;5.3;84.2
ANT;20140619;256;859;339;15.4;0;67;3.9;10.3;5.3;75.4
ANT;20140620;271;857.7;431;14.9;0;83;0;10.2;3.2;76.8
ANT;20140621;363;858.2;739;17.6;0;4;0;11.5;3;74.7
ANT;20140622;257;860.9;369;20.8;0;88;12.3;12.7;3.9;76.7
ANT;20140623;235;860.7;410;21;0;71;6.8;13.1;7.4;79.4
ANT;20140624;163;857;72;14.3;0;96;0.9;10.8;8.1;92.1
ANT;20140625;229;853.4;251;15.1;0;92;0.6;10.1;6.3;84.1
ANT;20140626;241;855.4;309;14.8;0;54;0;9.8;3.1;79.2
ANT;20140627;267;858.7;382;17.6;0;63;2.3;11.7;3.8;75.2
ANT;20140628;173;857.4;204;18;0;96;9.8;13.8;9.1;72.2
ANT;20140629;65;853.3;0;13.2;0;96;22.9;9.2;5.4;89.6
ANT;20140630;252;857.1;283;11.5;0;83;0.2;6.9;2.6;83
ANT;20140701;224;858.6;344;17.1;0;54;0.3;10.3;0.2;69.7
ANT;20140702;92;861.6;0;12.1;0;100;4.1;9.7;3.6;87.3
ANT;20140703;359;865.4;725;19.2;0;21;0;12.5;1.9;70.1
ANT;20140704;130;859.9;62;18.6;0;100;1.1;14.7;10.9;66.6
ANT;20140705;156;856.7;49;17.7;0;92;0;12.7;6.8;83.5
ANT;20140706;222;857.7;218;19.7;0;79;3.5;14;5;74.6
ANT;20140707;118;857.4;61;18.8;0;96;11.5;13.1;10.1;81.8
ANT;20140708;55;853.4;0;10;0;100;21.3;7.7;5.9;89.7
ANT;20140709;177;852.3;44;9;0;100;1.7;6.5;4.9;88.5
ANT;20140710;129;852;0;8.9;0;92;6.9;6.7;4.4;93.1
ANT;20140711;106;855;13;12.7;0;96;5.1;10;7.7;93.2
ANT;20140712;193;855.4;95;14.5;0;92;1.5;11.3;9.4;87.6
ANT;20140713;224;855.3;133;14.7;0;88;1.7;11.5;9.3;88.3
ANT;20140714;298;857.8;333;16.7;0;79;0.3;12.1;8.9;85.1
ANT;20140715;357;862.3;675;16.7;0;50;0;13.1;7.1;82.1
ANT;20140716;320;863.6;657;19.1;0;17;0;13.6;4.6;77.4
ANT;20140717;348;864.1;703;22.2;0;13;0;14.7;5.8;64.5
ANT;20140718;345;862.8;702;22.5;0;17;0;14.7;4.9;59.1
ANT;20140719;281;860.8;511;25.6;0;79;0.6;18.5;9.4;61.5
ANT;20140720;82;857.5;41;19.7;0;96;19.7;16.1;10;70.1
ANT;20140721;90;855.4;0;11.1;0;100;12;10.3;9.5;91.4
ANT;20140722;94;856.3;0;13.8;0;100;1.1;11.9;9.9;94.3
ANT;20140723;306;856.3;483;19.1;0;83;0;15;11.4;82.5
ANT;20140724;167;855.5;116;16.6;0;92;1.7;13.5;9.1;76.6
ANT;20140725;300;856.7;573;19;0;58;0.5;13.1;4.1;70
ANT;20140726;78;856.5;0;11.9;0;100;6.2;10.8;9.9;90.2
ANT;20140727;116;859.1;18;14.2;0;92;0.2;11.4;9.7;89.1
ANT;20140728;188;855;238;19.8;0;71;27.6;12.8;3.7;78.1
ANT;20140729;171;852.1;130;16.1;0;96;3.2;11.3;8.1;82
ANT;20140730;69;853.8;1;12.5;0;100;9;11.3;10.1;95.7
ANT;20140731;243;856.8;300;17.3;0;75;0.1;13.2;9.4;88.1
ANT;20140801;177;855;171;21.4;0;75;4.5;13.3;6.9;79.6
ANT;20140802;129;854.6;40;18;0;88;9.7;13.7;10.8;77.6
ANT;20140803;117;856.4;77;18;0;92;0.3;11.8;6.8;85.4
ANT;20140804;270;859.3;463;17.2;0;63;5.7;11.7;4.1;81
ANT;20140805;254;860.7;338;15.1;0;88;1.6;11;6.1;84.2
ANT;20140806;246;859.4;414;16.9;0;83;0.1;10.9;2.4;78.2
ANT;20140807;182;858.7;180;17.4;0;92;1;12.6;9.6;83.9
ANT;20140808;171;857.9;154;21;0;83;5.7;15;10.2;75.7
ANT;20140809;169;858.1;149;18.3;0;92;2.2;15;11.7;78.6
ANT;20140810;162;857.8;129;20.2;0;96;2.8;17;13.9;66.5
ANT;20140811;115;857.8;30;16.1;0;92;0.8;12.7;8.8;92.9
ANT;20140812;229;856.7;285;15.4;0;92;1.4;11.1;8.5;82.2
ANT;20140813;66;851.4;38;13.5;0;96;23.1;10.1;6.4;89.2
ANT;20140814;233;855.6;286;12.9;0;88;0;8.6;6.1;79.5
ANT;20140815;184;856.8;215;10.7;0;75;1.6;6.9;2.1;85.7
ANT;20140816;188;860.7;152;10.5;0;83;0.4;7;1.5;85.5
ANT;20140817;298;858.5;626;17.6;0;33;0;8.9;0.1;73.9
ANT;20140818;261;854.9;520;17.8;0;46;0.4;12.1;5.6;69.9
ANT;20140819;228;854.9;326;14.4;0;83;0.6;10.9;8.4;83.3
ANT;20140820;128;856.7;5;11.8;0;96;1.4;8.6;7.4;84.6
ANT;20140821;273;857.5;499;12.7;0;50;0;8.6;4.9;77.9
ANT;20140822;229;857;400;14.6;0;79;0;8.8;1.6;82.4
ANT;20140823;140;857.2;57;10;0;96;2.4;7.6;4.6;89.1
ANT;20140824;252;859.4;410;9.4;0;79;0.8;6.3;2.4;80.2
ANT;20140825;131;857.6;73;13.4;0;83;8.9;8.7;0.7;78.7
ANT;20140826;78;853.6;0;16.4;0;100;13.2;11.7;8.4;84.4
ANT;20140827;107;857;13;11.8;0;92;0.3;9.9;6.5;88.9
ANT;20140828;276;859.9;614;17;0;67;0;11.9;6.5;80.2
ANT;20140829;165;860.5;238;18.7;0;79;8.6;12.3;5.3;85.1
ANT;20140830;238;860.6;373;15.8;0;67;0.5;12.4;8.6;87.8
ANT;20140831;119;857.4;118;14.2;0;96;33.7;8.7;5.2;90.2
ANT;20140901;164;858.5;134;9;0;92;0.9;6.2;3.5;86.7
ANT;20140902;220;859.1;419;10.7;0;58;0;7.5;1.4;76.5
ANT;20140903;207;857.4;344;17.2;0;54;0;8.6;0.8;80.4
ANT;20140904;149;858.1;181;19.8;0;83;0;10.9;2.7;80.3
ANT;20140905;72;858;0;14.6;0;96;0.2;10.6;5.8;87
ANT;20140906;233;856.8;473;17.6;0;42;0.1;10.8;3.4;80.9
ANT;20140907;205;857.7;396;18.1;0;42;0;11.6;4.6;80.8
ANT;20140908;159;859.6;263;19.3;0;79;3.3;13.4;8.4;77.8
ANT;20140909;101;859.7;151;16.5;0;92;1.6;11.8;7;84
ANT;20140910;139;856.7;96;14.7;0;88;1.3;10.9;6.6;85.6
ANT;20140911;147;854.9;180;11.2;0;88;9;9;6;86.2
ANT;20140912;107;856.7;29;8;0;100;1.3;6;4.4;87.8
ANT;20140913;197;859.6;372;12.5;0;79;0;8.3;3.3;88.3
ANT;20140914;237;858;567;14.8;0;38;0;8.9;1.6;81.3
ANT;20140915;170;857.5;347;16.3;0;75;2.8;10.6;3.8;82.2
ANT;20140916;178;857.5;320;18.4;0;75;0.1;11.6;4;75.4
ANT;20140917;116;857.2;93;15.7;0;71;0;12.9;7.9;66.8
ANT;20140918;82;857.7;5;14.5;0;92;0;12.6;11.4;70.2
ANT;20140919;70;859.2;9;15.5;0;92;0.1;13.3;11.4;69.3
ANT;20140920;111;859.4;106;16.9;0;92;0.7;12.1;7.3;79.4
ANT;20140921;143;858.7;186;17.5;0;96;11.4;10.1;5.7;82.8
ANT;20140922;167;857.9;318;9;0;71;1.9;6.8;2.4;81.2
ANT;20140923;212;857.9;524;16.9;0;0;0;6.8;-2.3;64.9
ANT;20140924;156;856.3;287;12;0;29;1.6;8.5;2.5;68.7
ANT;20140925;182;859.8;388;8.1;0;71;0;5.5;0;84.1
ANT;20140926;177;864.5;397;16.2;0;58;0;5.8;-1.8;67.1
ANT;20140927;194;866.3;505;18.2;0;4;0;7.9;0.3;80.1
ANT;20140928;192;867.1;501;17.3;0;58;0;10.3;1.8;71.3
ANT;20140929;183;867.2;456;17.3;0;13;0;10.6;2.1;63.8
ANT;20140930;57;866.5;0;14;0;100;2.1;10.1;7;87.3
ANT;20141001;71;866.2;8;12.2;0;100;0.2;8.8;2.9;92.3
ANT;20141002;180;866.1;473;14.5;0;4;0;7.8;1.2;83.4
ANT;20141003;171;863.2;465;14.6;0;33;0;6.9;0.5;85.3
ANT;20141004;172;858.7;428;15.3;0;42;5.1;8.3;1.3;84.3
ANT;20141005;110;856.6;128;14.1;0;96;1.9;10;7.7;79.2
ANT;20141006;146;855.2;228;12;0;79;0;9.3;7.2;65.7
ANT;20141007;52;855.6;9;11.8;0;100;0;10;7.6;65.5
ANT;20141008;32;857.2;0;13.6;0;100;0.2;12.2;10.4;64
ANT;20141009;44;857.5;11;14.3;0;88;2.4;12.9;11.1;62.6
ANT;20141010;53;857.8;9;14.7;0;96;3.7;12.8;9.9;70.4
ANT;20141011;67;856.8;18;14;0;100;0.3;11.8;8.4;71.1
ANT;20141012;41;856.4;11;14.4;0;92;2.8;12.3;10.2;69
ANT;20141013;18;853;0;13.7;0;100;37.2;9.3;4.1;88.1
ANT;20141014;106;853.4;144;13;0;71;0.2;7.6;0.6;74.1
ANT;20141015;82;851.7;104;12.4;0;88;1.2;8.9;4.8;79.7
ANT;20141016;57;853.9;8;14.1;0;79;0.2;9.7;3.6;75.3
ANT;20141017;107;858;221;12.5;0;67;1.3;9.4;2;82.8
ANT;20141018;139;864.1;423;19.2;0;25;0;8.8;-0.9;71.3
ANT;20141019;138;865.4;418;19.4;0;13;0;8.3;0;72.4
ANT;20141020;107;862.2;283;17.1;0;38;16.2;9.1;2.9;75.6
ANT;20141021;102;854.8;219;14.4;0;83;18.5;8.5;0.4;84.3
ANT;20141022;32;855.6;0;1.5;11;100;6.5;-1.2;-2.5;83.9
ANT;20141023;76;860.2;9;1.5;22;63;0;-1.1;-8.6;84.2
ANT;20141024;134;859;401;6;13;0;0;-3.6;-9.9;85.8
ANT;20141025;87;860.3;67;7.7;11;88;0.9;1.7;-4.7;86.8
ANT;20141026;127;863.4;398;9.9;7;71;0;3.5;-1.6;88.1
ANT;20141027;125;862.2;396;11.3;2;8;0;0.8;-6.4;72.6
ANT;20141028;120;858.6;395;10.7;1;0;0;2.4;-5.5;64.2
ANT;20141029;122;858.9;393;9.1;0;8;0;0.6;-5.4;79.8
ANT;20141030;102;863.4;299;10.9;0;50;0;2.6;-5;76.4
ANT;20141031;110;865.2;378;14.2;0;0;0;3.3;-3.4;78.4
ANT;20141101;111;863.7;388;15.9;0;13;0;3.4;-3.5;74.6
ANT;20141102;106;860.3;386;14.2;0;38;0;5.6;-3.8;65.9
ANT;20141103;38;853.4;1;8.4;0;83;8.6;6.9;5.2;62.9
ANT;20141104;24;842.5;0;7.5;0;100;98;5.6;2.5;78.5
ANT;20141105;13;843.1;0;3.3;0;100;73.9;0.1;-1.8;94.2
ANT;20141106;79;849.9;78;1.5;70;92;5.9;-1.7;-8.9;94.4
ANT;20141107;92;850.5;266;8.8;59;54;0;1.8;-5.3;81.8
ANT;20141108;73;852.8;205;7;49;67;0;2.6;-3;74.9
ANT;20141109;50;851.1;9;7.9;43;88;2.4;6;3.8;64.6
ANT;20141110;22;852.5;0;7.2;16;100;15.1;4.9;3.5;77.1
ANT;20141111;49;849.7;0;7.6;9;96;13.7;6.2;4.6;74.8
ANT;20141112;25;846.5;0;6.3;3;100;31.6;3.9;-0.2;88.5
ANT;20141113;84;851.4;305;7.1;3;4;0;2.2;-1.5;87.1
ANT;20141114;53;852;40;9.2;0;75;1.2;6.5;4.3;67.7
ANT;20141115;22;844.9;0;7.4;0;92;45.5;3.7;-0.2;83.1
ANT;20141116;70;844.3;112;5.1;15;88;0.5;1.3;-4.2;85.2
ANT;20141117;35;844.3;0;3.5;5;100;12.3;1.4;-0.4;85.8
ANT;20141118;83;847.5;251;1.4;9;42;0.9;-1.2;-5.2;85.1
ANT;20141119;80;856.9;184;2.3;9;42;0;-2.6;-9.6;84.2
ANT;20141120;82;861.3;204;4.5;7;13;0;-3.8;-10.4;77
ANT;20141121;63;860;232;5.3;7;50;0;-0.1;-4.6;86.2
ANT;20141122;80;860.9;315;5.9;7;13;0;0.5;-4.9;80.9
ANT;20141123;83;862.6;326;10.5;7;58;0;4.7;-1;64.4
ANT;20141124;72;862.7;330;9.2;6;79;0.2;3.4;0.2;82.9
ANT;20141125;63;858.7;119;10.7;6;71;0;5.2;0.4;74.9
ANT;20141126;53;853.9;37;8.8;5;83;0;5.8;2.2;74.4
ANT;20141127;52;850.4;16;7.8;3;71;0;5.7;4.4;67.4
ANT;20141128;46;851;0;7.7;0;71;0;6.4;5.2;66.6
ANT;20141129;38;853.3;16;9.2;0;79;0.1;7.7;6.2;67.6
ANT;20141130;38;850.8;8;9.3;0;96;4.2;8;6.8;68.3
ANT;20141201;48;843.2;25;9;0;92;0.1;5.9;-0.5;73
ANT;20141202;32;845.7;0;0.8;0;100;0;-1.1;-3.2;97
ANT;20141203;33;849.7;8;3.1;0;71;0;-0.5;-2.6;95.1
ANT;20141204;40;851.3;82;6.2;0;38;0;3.2;-1.8;73.3
ANT;20141205;50;853.1;97;7.9;0;75;0;2;-2;73.5
ANT;20141206;34;854.4;0;-0.8;1;100;0.1;-2;-2.7;96.6
ANT;20141207;12;856.4;0;-1.2;0;100;0.2;-2.1;-2.7;95.6
ANT;20141208;51;855.2;92;-0.9;3;96;1.2;-2.3;-3.8;90.4
ANT;20141209;37;858.5;9;-2.9;7;96;0;-4.7;-10.6;87.1
ANT;20141210;46;860.1;9;-1.1;6;63;0;-6.6;-14.6;76.8
ANT;20141211;42;856.5;36;-0.5;5;83;0;-2.1;-7;86.1
ANT;20141212;46;854.2;143;3.5;4;0;0;0.2;-8.2;48.9
ANT;20141213;35;855.1;4;4.2;4;79;0;3.2;1.4;56.6
ANT;20141214;25;857.2;0;5.2;3;92;0;4;2.1;61.6
ANT;20141215;43;856.2;13;6.3;2;67;0.9;4.6;2.2;65.8
ANT;20141216;18;851.6;0;2.5;0;100;3.7;0.7;-0.6;95.4
ANT;20141217;33;852.3;0;2.8;1;100;4.3;-0.5;-2.6;87.6
